time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_group,characteristic,school_type,gender,no_schools,t_rwm_eligible_pupils,t_rwm_met_expected_standard,t_rwm_met_higher_standard,t_read_eligible_pupils,t_read_met_expected_standard,t_read_met_higher_standard,t_read_not_achieved_expected_standard,t_read_working_below_assessment,t_read_absent,t_read_unable_to_access_or_just_arrived,t_read_unable_to_access,t_read_avg_scaled_score_eligible_pupils,t_read_sum_scaled_scores,t_read_progress_eligible_pupils,t_read_progress_score,t_gps_eligible_pupils,t_gps_met_expected_standard,t_gps_met_higher_standard,t_gps_not_achieved_expected_standard,t_gps_working_below_assessment,t_gps_absent,t_gps_unable_to_access_or_just_arrived,t_gps_unable_to_access,t_gps_avg_scaled_score_eligible_pupils,t_gps_sum_scaled_scores,t_mat_eligible_pupils,t_mat_met_expected_standard,t_mat_met_higher_standard,t_mat_not_achieved_expected_standard,t_mat_working_below_assessment,t_mat_absent,t_mat_unable_to_access_or_just_arrived,t_mat_unable_to_access,t_mat_avg_scaled_score_eligible_pupils,t_mat_sum_scaled_scores,t_mat_progress_eligible_pupils,t_mat_progress_score,t_writta_eligible_pupils,t_writta_met_expected_standard,t_writta_met_higher_standard,t_writta_working_towards_expected_standard,t_writta_pre_key_stage_standard_6,t_writta_pre_key_stage_standard_5,t_writta_pre_key_stage_standard_4,t_writta_pre_key_stage_standard_3,t_writta_pre_key_stage_standard_2,t_writta_pre_key_stage_standard_1,t_writta_growing_development_of_expected_standard,t_writta_early_development_of_expected_standard,t_writta_foundations_of_expected_standard,t_writta_engagement_model_or_below_pre_key_stage_standards,t_writta_below_interim_pre_key_stage_standards,t_writta_absent,t_writta_disapplied,t_writta_progress_eligible_pupils,t_writta_progress_score,t_scita_eligible_pupils,t_scita_met_expected_standard,t_scita_not_met_expected_standard,t_scita_absent,t_scita_disapplied,pt_rwm_met_expected_standard,pt_rwm_met_higher_standard,pt_read_met_expected_standard,pt_read_met_higher_standard,pt_read_not_achieved_expected_standard,pt_read_working_below_assessment,pt_read_absent,pt_read_unable_to_access_or_just_arrived,pt_read_unable_to_access,avg_read_scaled_score,avg_read_progress_score,avg_read_progress_score_upper_ci,avg_read_progress_score_lower_ci,pt_gps_met_expected_standard,pt_gps_met_higher_standard,pt_gps_not_achieved_expected_standard,pt_gps_working_below_assessment,pt_gps_absent,pt_gps_unable_to_access_or_just_arrived,pt_gps_unable_to_access,avg_gps_scaled_score,pt_mat_met_expected_standard,pt_mat_met_higher_standard,pt_mat_not_achieved_expected_standard,pt_mat_working_below_assessment,pt_mat_absent,pt_mat_unable_to_access_or_just_arrived,pt_mat_unable_to_access,avg_mat_scaled_score,avg_mat_progress_score,avg_mat_progress_score_upper_ci,avg_mat_progress_score_lower_ci,pt_writta_met_expected_standard,pt_writta_met_higher_standard,pt_writta_working_towards_expected_standard,pt_writta_pre_key_stage_standard_6,pt_writta_pre_key_stage_standard_5,pt_writta_pre_key_stage_standard_4,pt_writta_pre_key_stage_standard_3,pt_writta_pre_key_stage_standard_2,pt_writta_pre_key_stage_standard_1,pt_writta_growing_development_of_expected_standard,pt_writta_early_development_of_expected_standard,pt_writta_foundations_of_expected_standard,pt_writta_engagement_model_or_below_pre_key_stage_standards,pt_writta_below_interim_pre_key_stage_standards,pt_writta_absent,pt_writta_disapplied,avg_writta_progress_score,avg_writta_progress_score_upper_ci,avg_writta_progress_score_lower_ci,pt_scita_met_expected_standard,pt_scita_not_met_expected_standard,pt_scita_absent,pt_scita_disapplied
201617,Academic year,National,E92000001,England,Final,Free school meal status,FSM eligible,State-funded schools,Boys,11848,46799,18071,1115,46946,24142,4969,18291,4031,245,196,z,42077,4210943,z,z,46943,26321,6979,16270,3864,254,178,z,42560,4337776,46936,27092,5595,15609,3702,309,169,z,42583,4305485,z,z,46806,24831,2653,14195,z,z,z,z,z,z,3747,1471,1173,z,1124,124,141,z,z,46800,29388,17089,136,187,39,2,51,11,39,9,1,0,z,100,z,z,z,56,15,35,8,1,0,z,102,58,12,33,8,1,0,z,101,z,z,z,53,6,30,z,z,z,z,z,z,8,3,3,z,2,0,0,z,z,z,63,37,0,0
201617,Academic year,National,E92000001,England,Final,Free school meal status,FSM eligible,State-funded schools,Girls,11560,44584,20997,1464,44657,26538,6208,15990,1846,153,95,z,42343,4286384,z,z,44656,30223,9495,12387,1774,152,89,z,42597,4421514,44652,26715,4348,15816,1818,169,93,z,42443,4278751,z,z,44593,30783,4949,10091,z,z,z,z,z,z,2040,604,456,z,524,39,56,z,z,44591,31353,13112,51,75,47,3,59,14,36,4,0,0,z,101,z,z,z,68,21,28,4,0,0,z,104,60,10,35,4,0,0,z,101,z,z,z,69,11,23,z,z,z,z,z,z,5,1,1,z,1,0,0,z,z,z,70,29,0,0
201617,Academic year,National,E92000001,England,Final,Free school meal status,FSM eligible,State-funded schools,Total,13605,91383,39068,2579,91603,50680,11177,34281,5877,398,291,z,84420,8497327,z,z,91599,56544,16474,28657,5638,406,267,z,85157,8759290,91588,53807,9943,31425,5520,478,262,z,85026,8584236,z,z,91399,55614,7602,24286,z,z,z,z,z,z,5787,2075,1629,z,1648,163,197,z,z,91391,60741,30201,187,262,43,3,55,12,37,6,0,0,z,101,z,z,z,62,18,31,6,0,0,z,103,59,11,34,6,1,0,z,101,z,z,z,61,8,27,z,z,z,z,z,z,6,2,2,z,2,0,0,z,z,z,66,33,0,0
201617,Academic year,National,E92000001,England,Final,Free school meal status,Not known to be FSM eligible,State-funded schools,Boys,15552,259150,157411,21057,259404,185141,60854,64831,8106,476,682,z,249306,25926334,z,z,259385,196308,74583,54050,7628,516,647,z,250307,26429625,259383,201250,68932,49614,7093,577,599,z,250695,26319130,z,z,259179,190237,37064,51987,z,z,z,z,z,z,9041,3027,2128,z,2058,318,383,z,z,259173,213396,44985,351,441,61,8,71,23,25,3,0,0,z,104,z,z,z,76,29,21,3,0,0,z,106,78,27,19,3,0,0,z,105,z,z,z,73,14,20,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,82,17,0,0
201617,Academic year,National,E92000001,England,Final,Free school meal status,Not known to be FSM eligible,State-funded schools,Girls,15371,248575,169610,28397,248728,193309,75572,50292,4148,348,439,z,243253,25661592,z,z,248708,208461,94170,35245,3936,355,431,z,243680,26183633,248710,193850,56801,49829,3922,422,404,z,243555,25451018,z,z,248594,211097,61439,29522,z,z,z,z,z,z,4240,1294,906,z,985,222,328,z,z,248585,214874,33135,238,338,68,11,78,30,20,2,0,0,z,105,z,z,z,84,38,14,2,0,0,z,107,78,23,20,2,0,0,z,104,z,z,z,85,25,12,z,z,z,z,z,z,2,1,0,z,0,0,0,z,z,z,86,13,0,0
201617,Academic year,National,E92000001,England,Final,Free school meal status,Not known to be FSM eligible,State-funded schools,Total,15654,507725,327021,49454,508132,378450,136426,115123,12254,824,1121,z,492559,51587926,z,z,508093,404769,168753,89295,11564,871,1078,z,493987,52613258,508093,395100,125733,99443,11015,999,1003,z,494250,51770148,z,z,507773,401334,98503,81509,z,z,z,z,z,z,13281,4321,3034,z,3043,540,711,z,z,507758,428270,78120,589,779,64,10,74,27,23,2,0,0,z,105,z,z,z,80,33,18,2,0,0,z,107,78,25,20,2,0,0,z,105,z,z,z,79,19,16,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,84,15,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,April,State-funded schools,Boys,10981,24539,13616,1573,24570,16365,4875,7050,1005,71,62,z,23332,2403579,z,z,24568,17445,6121,6026,941,74,59,z,23463,2456117,24567,17976,5661,5549,881,83,57,z,23501,2446593,z,z,24543,16819,2860,5587,z,z,z,z,z,z,1107,411,281,z,253,44,41,z,z,24542,19180,5269,51,42,55,6,67,20,29,4,0,0,z,103,z,z,z,71,25,25,4,0,0,z,105,73,23,23,4,0,0,z,104,z,z,z,69,12,23,z,z,z,z,z,z,5,2,1,z,1,0,0,z,z,z,78,21,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,April,State-funded schools,Girls,10802,23457,14995,2117,23473,17314,6260,5538,524,42,35,z,22814,2385022,z,z,23472,18888,8016,3987,491,47,33,z,22871,2438945,23471,17463,4637,5402,489,51,34,z,22846,2369621,z,z,23459,19160,4869,3302,z,z,z,z,z,z,510,152,136,z,147,29,23,z,z,23459,19573,3828,32,26,64,9,74,27,24,2,0,0,z,105,z,z,z,80,34,17,2,0,0,z,107,74,20,23,2,0,0,z,104,z,z,z,82,21,14,z,z,z,z,z,z,2,1,1,z,1,0,0,z,z,z,83,16,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,April,State-funded schools,Total,13535,47996,28611,3690,48043,33679,11135,12588,1529,113,97,z,46146,4788601,z,z,48040,36333,14137,10013,1432,121,92,z,46334,4895062,48038,35439,10298,10951,1370,134,91,z,46347,4816214,z,z,48002,35979,7729,8889,z,z,z,z,z,z,1617,563,417,z,400,73,64,z,z,48001,38753,9097,83,68,60,8,70,23,26,3,0,0,z,104,z,z,z,76,29,21,3,0,0,z,106,74,21,23,3,0,0,z,104,z,z,z,75,16,19,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,81,19,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,August,State-funded schools,Boys,11456,26958,13623,1262,26999,16986,4479,8599,1233,76,84,z,25488,2603805,z,z,26997,18399,6075,7249,1171,78,74,z,25637,2667592,26997,18956,5361,6750,1099,90,70,z,25667,2653398,z,z,26961,17376,2392,6981,z,z,z,z,z,z,1374,486,340,z,307,41,56,z,z,26961,20191,6661,47,62,51,5,63,17,32,5,0,0,z,102,z,z,z,68,23,27,4,0,0,z,104,70,20,25,4,0,0,z,103,z,z,z,64,9,26,z,z,z,z,z,z,5,2,1,z,1,0,0,z,z,z,75,25,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,August,State-funded schools,Girls,11236,26229,15277,1792,26253,18306,5763,7149,682,47,51,z,25382,2627101,z,z,26250,20311,7739,5176,641,49,49,z,25481,2695570,26250,18395,4319,7081,650,51,46,z,25451,2617222,z,z,26232,20334,4200,4514,z,z,z,z,z,z,743,248,153,z,160,30,50,z,z,26231,20789,5367,30,45,58,7,70,22,27,3,0,0,z,104,z,z,z,77,29,20,2,0,0,z,106,70,16,27,2,0,0,z,103,z,z,z,78,16,17,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,79,20,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,August,State-funded schools,Total,13782,53187,28900,3054,53252,35292,10242,15748,1915,123,135,z,50870,5230906,z,z,53247,38710,13814,12425,1812,127,123,z,51118,5363162,53247,37351,9680,13831,1749,141,116,z,51118,5270620,z,z,53193,37710,6592,11495,z,z,z,z,z,z,2117,734,493,z,467,71,106,z,z,53192,40980,12028,77,107,54,6,66,19,30,4,0,0,z,103,z,z,z,73,26,23,3,0,0,z,105,70,18,26,3,0,0,z,103,z,z,z,71,12,22,z,z,z,z,z,z,4,1,1,z,1,0,0,z,z,z,77,23,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,December,State-funded schools,Boys,11075,25122,15188,2121,25152,17889,5946,6189,910,57,87,z,24002,2497336,z,z,25151,18911,7286,5212,854,63,83,z,24115,2546391,25151,19273,6653,4900,796,73,81,z,24150,2533360,z,z,25124,18361,3746,4952,z,z,z,z,z,z,901,321,239,z,272,29,49,z,z,25124,20496,4534,30,64,60,8,71,24,25,4,0,0,z,104,z,z,z,75,29,21,3,0,0,z,106,77,26,19,3,0,0,z,105,z,z,z,73,15,20,z,z,z,z,z,z,4,1,1,z,1,0,0,z,z,z,82,18,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,December,State-funded schools,Girls,10795,23826,16085,2757,23852,18332,7216,4972,455,37,44,z,23268,2452349,z,z,23850,19814,9100,3482,446,40,46,z,23294,2502875,23850,18377,5435,4913,440,48,46,z,23275,2430682,z,z,23828,20144,6009,2854,z,z,z,z,z,z,415,140,95,z,117,22,41,z,z,23828,20375,3385,25,43,68,12,77,30,21,2,0,0,z,105,z,z,z,83,38,15,2,0,0,z,107,77,23,21,2,0,0,z,104,z,z,z,85,25,12,z,z,z,z,z,z,2,1,0,z,0,0,0,z,z,z,86,14,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,December,State-funded schools,Total,13545,48948,31273,4878,49004,36221,13162,11161,1365,94,131,z,47270,4949685,z,z,49001,38725,16386,8694,1300,103,129,z,47409,5049266,49001,37650,12088,9813,1236,121,127,z,47425,4964042,z,z,48952,38505,9755,7806,z,z,z,z,z,z,1316,461,334,z,389,51,90,z,z,48952,40871,7919,55,107,64,10,74,27,23,3,0,0,z,105,z,z,z,79,33,18,3,0,0,z,107,77,25,20,3,0,0,z,105,z,z,z,79,20,16,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,83,16,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,February,State-funded schools,Boys,10767,23354,13507,1759,23392,16069,5180,6249,936,59,66,z,22244,2303960,z,z,23392,17104,6313,5274,879,57,61,z,22375,2353177,23390,17552,5778,4869,823,68,59,z,22402,2342191,z,z,23356,16593,3171,4893,z,z,z,z,z,z,957,335,255,z,255,29,39,z,z,23355,18648,4625,33,49,58,8,69,22,27,4,0,0,z,104,z,z,z,73,27,23,4,0,0,z,105,75,25,21,4,0,0,z,105,z,z,z,71,14,21,z,z,z,z,z,z,4,1,1,z,1,0,0,z,z,z,80,20,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,February,State-funded schools,Girls,10397,22170,14606,2292,22179,16820,6316,4839,427,43,37,z,21627,2271528,z,z,22177,18166,7958,3498,410,43,36,z,21660,2318112,22179,16796,4712,4866,409,49,35,z,21652,2253402,z,z,22171,18394,5153,2919,z,z,z,z,z,z,470,134,106,z,99,20,29,z,z,22168,18812,3301,22,33,66,10,76,28,22,2,0,0,z,105,z,z,z,82,36,16,2,0,0,z,107,76,21,22,2,0,0,z,104,z,z,z,83,23,13,z,z,z,z,z,z,2,1,0,z,0,0,0,z,z,z,85,15,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,February,State-funded schools,Total,13287,45524,28113,4051,45571,32889,11496,11088,1363,102,103,z,43871,4575488,z,z,45569,35270,14271,8772,1289,100,97,z,44035,4671289,45569,34348,10490,9735,1232,117,94,z,44054,4595593,z,z,45527,34987,8324,7812,z,z,z,z,z,z,1427,469,361,z,354,49,68,z,z,45523,37460,7926,55,82,62,9,72,25,24,3,0,0,z,104,z,z,z,77,31,19,3,0,0,z,106,75,23,21,3,0,0,z,104,z,z,z,77,18,17,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,82,17,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,January,State-funded schools,Boys,11123,25189,14828,1946,25216,17565,5651,6526,970,42,93,z,24003,2489724,z,z,25216,18626,6953,5508,916,51,90,z,24124,2540882,25215,18997,6366,5186,866,61,81,z,24161,2528411,z,z,25192,18012,3492,5227,z,z,z,z,z,z,991,351,278,z,235,49,49,z,z,25189,20241,4836,54,58,59,8,70,22,26,4,0,0,z,104,z,z,z,74,28,22,4,0,0,z,105,75,25,21,3,0,0,z,105,z,z,z,71,14,21,z,z,z,z,z,z,4,1,1,z,1,0,0,z,z,z,80,19,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,January,State-funded schools,Girls,10748,23859,15776,2560,23884,18090,6973,5181,506,48,40,z,23228,2441300,z,z,23881,19623,8729,3664,477,46,40,z,23283,2494727,23883,18106,5101,5190,474,46,39,z,23282,2423657,z,z,23860,19898,5724,3039,z,z,z,z,z,z,478,145,112,z,125,21,42,z,z,23860,20210,3588,21,41,66,11,76,29,22,2,0,0,z,105,z,z,z,82,37,15,2,0,0,z,107,76,21,22,2,0,0,z,104,z,z,z,83,24,13,z,z,z,z,z,z,2,1,0,z,1,0,0,z,z,z,85,15,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,January,State-funded schools,Total,13570,49048,30604,4506,49100,35655,12624,11707,1476,90,133,z,47231,4931024,z,z,49097,38249,15682,9172,1393,97,130,z,47407,5035609,49098,37103,11467,10376,1340,107,120,z,47443,4952068,z,z,49052,37910,9216,8266,z,z,z,z,z,z,1469,496,390,z,360,70,91,z,z,49049,40451,8424,75,99,62,9,73,26,24,3,0,0,z,104,z,z,z,78,32,19,3,0,0,z,106,76,23,21,3,0,0,z,104,z,z,z,77,19,17,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,82,17,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,July,State-funded schools,Boys,11396,26496,13736,1377,26534,16877,4625,8228,1265,68,81,z,24994,2558702,z,z,26534,18243,5848,6926,1193,74,77,z,25164,2620177,26531,18815,5365,6394,1143,85,70,z,25176,2606662,z,z,26501,17360,2550,6566,z,z,z,z,z,z,1339,473,350,z,329,34,50,z,z,26499,20035,6362,37,65,52,5,64,17,31,5,0,0,z,102,z,z,z,69,22,26,4,0,0,z,104,71,20,24,4,0,0,z,104,z,z,z,66,10,25,z,z,z,z,z,z,5,2,1,z,1,0,0,z,z,z,76,24,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,July,State-funded schools,Girls,11066,25410,15244,1835,25429,18011,5807,6755,558,37,50,z,24710,2563387,z,z,25428,19898,7694,4897,525,35,49,z,24791,2626989,25427,18184,4233,6572,542,54,52,z,24729,2548248,z,z,25413,20019,4335,4235,z,z,z,z,z,z,654,191,130,z,123,27,34,z,z,25412,20480,4865,31,36,60,7,71,23,27,2,0,0,z,104,z,z,z,78,30,19,2,0,0,z,106,72,17,26,2,0,0,z,103,z,z,z,79,17,17,z,z,z,z,z,z,3,1,1,z,0,0,0,z,z,z,81,19,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,July,State-funded schools,Total,13703,51906,28980,3212,51963,34888,10432,14983,1823,105,131,z,49704,5122089,z,z,51962,38141,13542,11823,1718,109,126,z,49955,5247166,51958,36999,9598,12966,1685,139,122,z,49905,5154910,z,z,51914,37379,6885,10801,z,z,z,z,z,z,1993,664,480,z,452,61,84,z,z,51911,40515,11227,68,101,56,6,67,20,29,4,0,0,z,103,z,z,z,73,26,23,3,0,0,z,105,71,18,25,3,0,0,z,103,z,z,z,72,13,21,z,z,z,z,z,z,4,1,1,z,1,0,0,z,z,z,78,22,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,June,State-funded schools,Boys,11269,26073,13812,1474,26103,16873,4888,7880,1179,58,91,z,24640,2529320,z,z,26097,18113,6256,6712,1107,59,78,z,24816,2591183,26102,18728,5593,6139,1063,72,70,z,24841,2577843,z,z,26075,17300,2660,6398,z,z,z,z,z,z,1264,414,321,z,293,34,51,z,z,26074,19889,6093,36,56,53,6,65,19,30,5,0,0,z,103,z,z,z,69,24,26,4,0,0,z,104,72,21,24,4,0,0,z,104,z,z,z,66,10,25,z,z,z,z,z,z,5,2,1,z,1,0,0,z,z,z,76,23,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,June,State-funded schools,Girls,10971,25080,15379,1929,25101,18107,6082,6295,575,51,51,z,24347,2534468,z,z,25100,19794,7955,4641,553,43,47,z,24432,2594883,25095,18228,4386,6195,546,50,46,z,24401,2520373,z,z,25085,19985,4619,3965,z,z,z,z,z,z,615,208,132,z,134,16,30,z,z,25084,20460,4570,18,36,61,8,72,24,25,2,0,0,z,104,z,z,z,79,32,18,2,0,0,z,106,73,17,25,2,0,0,z,103,z,z,z,80,18,16,z,z,z,z,z,z,2,1,1,z,1,0,0,z,z,z,82,18,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,June,State-funded schools,Total,13611,51153,29191,3403,51204,34980,10970,14175,1754,109,142,z,48987,5063788,z,z,51197,37907,14211,11353,1660,102,125,z,49248,5186066,51197,36956,9979,12334,1609,122,116,z,49242,5098216,z,z,51160,37285,7279,10363,z,z,z,z,z,z,1879,622,453,z,427,50,81,z,z,51158,40349,10663,54,92,57,7,68,21,28,3,0,0,z,103,z,z,z,74,28,22,3,0,0,z,105,72,19,24,3,0,0,z,104,z,z,z,73,14,20,z,z,z,z,z,z,4,1,1,z,1,0,0,z,z,z,79,21,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,March,State-funded schools,Boys,11205,25658,14717,1763,25682,17598,5477,6961,990,47,70,z,24482,2530196,z,z,25679,18632,6853,5973,935,48,65,z,24599,2582817,25678,19065,6162,5580,891,56,60,z,24622,2569497,z,z,25661,17993,3194,5624,z,z,z,z,z,z,1091,386,248,z,246,36,37,z,z,25661,20323,5253,41,44,57,7,69,21,27,4,0,0,z,103,z,z,z,73,27,23,4,0,0,z,105,74,24,22,3,0,0,z,104,z,z,z,70,12,22,z,z,z,z,z,z,4,2,1,z,1,0,0,z,z,z,79,20,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,March,State-funded schools,Girls,10906,24692,15869,2374,24710,18337,6691,5759,496,41,53,z,24049,2517531,z,z,24709,20025,8510,4091,472,42,50,z,24110,2573425,24708,18522,4916,5576,490,52,43,z,24078,2499029,z,z,24696,20355,5369,3317,z,z,z,z,z,z,572,160,109,z,135,15,33,z,z,24695,20670,3971,16,38,64,10,74,27,23,2,0,0,z,105,z,z,z,81,34,17,2,0,0,z,107,75,20,23,2,0,0,z,104,z,z,z,82,22,13,z,z,z,z,z,z,2,1,0,z,1,0,0,z,z,z,84,16,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,March,State-funded schools,Total,13644,50350,30586,4137,50392,35935,12168,12720,1486,88,123,z,48531,5047727,z,z,50388,38657,15363,10064,1407,90,115,z,48709,5156242,50386,37587,11078,11156,1381,108,103,z,48700,5068526,z,z,50357,38348,8563,8941,z,z,z,z,z,z,1663,546,357,z,381,51,70,z,z,50356,40993,9224,57,82,61,8,71,24,25,3,0,0,z,104,z,z,z,77,30,20,3,0,0,z,106,75,22,22,3,0,0,z,104,z,z,z,76,17,18,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,81,18,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,May,State-funded schools,Boys,11252,26204,14356,1552,26247,17319,5065,7700,1104,52,58,z,24924,2563544,z,z,26245,18638,6465,6408,1067,60,54,z,25038,2619752,26243,19211,5943,5915,980,64,51,z,25108,2611720,z,z,26207,17900,2849,6041,z,z,z,z,z,z,1214,392,307,z,269,38,46,z,z,26204,20359,5754,38,53,55,6,66,19,29,4,0,0,z,103,z,z,z,71,25,24,4,0,0,z,105,73,23,23,4,0,0,z,104,z,z,z,68,11,23,z,z,z,z,z,z,5,1,1,z,1,0,0,z,z,z,78,22,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,May,State-funded schools,Girls,10937,25025,15675,2143,25039,18335,6232,6061,534,40,49,z,24334,2537803,z,z,25036,19980,8133,4437,507,40,44,z,24416,2597916,25038,18287,4718,6118,507,55,41,z,24384,2522842,z,z,25027,20222,4949,3739,z,z,z,z,z,z,608,164,110,z,128,19,37,z,z,25025,20695,4271,21,38,63,9,73,25,24,2,0,0,z,104,z,z,z,80,32,18,2,0,0,z,106,73,19,24,2,0,0,z,103,z,z,z,81,20,15,z,z,z,z,z,z,2,1,0,z,1,0,0,z,z,z,83,17,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,May,State-funded schools,Total,13629,51229,30031,3695,51286,35654,11297,13761,1638,92,107,z,49258,5101347,z,z,51281,38618,14598,10845,1574,100,98,z,49454,5217668,51281,37498,10661,12033,1487,119,92,z,49492,5134562,z,z,51234,38122,7798,9780,z,z,z,z,z,z,1822,556,417,z,397,57,83,z,z,51229,41054,10025,59,91,59,7,70,22,27,3,0,0,z,104,z,z,z,75,28,21,3,0,0,z,106,73,21,23,3,0,0,z,104,z,z,z,74,15,19,z,z,z,z,z,z,4,1,1,z,1,0,0,z,z,z,80,20,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,November,State-funded schools,Boys,10991,24237,14868,2135,24281,17400,5941,5890,834,69,70,z,23222,2420607,z,z,24278,18357,7149,4961,785,70,75,z,23311,2464180,24280,18796,6574,4578,726,79,69,z,23351,2453728,z,z,24238,17899,3793,4651,z,z,z,z,z,z,855,302,232,z,233,36,30,z,z,24239,19913,4254,38,34,61,9,72,24,24,3,0,0,z,104,z,z,z,76,29,20,3,0,0,z,106,77,27,19,3,0,0,z,105,z,z,z,74,16,19,z,z,z,z,z,z,4,1,1,z,1,0,0,z,z,z,82,18,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,November,State-funded schools,Girls,10606,23390,16195,2981,23403,18330,7458,4555,426,28,43,z,22860,2418208,z,z,23400,19645,9236,3242,411,31,45,z,22885,2464546,23401,18374,5688,4510,403,41,42,z,22871,2395201,z,z,23392,20012,6378,2611,z,z,z,z,z,z,399,127,93,z,109,15,26,z,z,23392,20305,3038,19,30,69,13,78,32,19,2,0,0,z,106,z,z,z,84,39,14,2,0,0,z,108,79,24,19,2,0,0,z,105,z,z,z,86,27,11,z,z,z,z,z,z,2,1,0,z,0,0,0,z,z,z,87,13,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,November,State-funded schools,Total,13435,47627,31063,5116,47684,35730,13399,10445,1260,97,113,z,46082,4838815,z,z,47678,38002,16385,8203,1196,101,120,z,46196,4928726,47681,37170,12262,9088,1129,120,111,z,46222,4848929,z,z,47630,37911,10171,7262,z,z,z,z,z,z,1254,429,325,z,342,51,56,z,z,47631,40218,7292,57,64,65,11,75,28,22,3,0,0,z,105,z,z,z,80,34,17,3,0,0,z,107,78,26,19,2,0,0,z,105,z,z,z,80,21,15,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,84,15,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,October,State-funded schools,Boys,11184,25959,16349,2493,25980,18926,6717,6024,897,61,55,z,24886,2600496,z,z,25979,19916,7986,5056,868,66,54,z,24969,2646031,25977,20321,7371,4709,804,73,46,z,25017,2634524,z,z,25961,19450,4341,4742,z,z,z,z,z,z,879,328,226,z,269,35,32,z,z,25959,21514,4358,41,46,63,10,73,26,23,3,0,0,z,104,z,z,z,77,31,19,3,0,0,z,106,78,28,18,3,0,0,z,105,z,z,z,75,17,18,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,83,17,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,October,State-funded schools,Girls,10903,24856,17499,3402,24880,19668,8273,4672,429,50,42,z,24307,2577058,z,z,24880,20997,10133,3351,414,48,42,z,24347,2626646,24878,19659,6393,4684,419,52,39,z,24333,2552986,z,z,24859,21418,7201,2630,z,z,z,z,z,z,426,126,95,z,125,20,19,z,z,24856,21681,3129,21,25,70,14,79,33,19,2,0,0,z,106,z,z,z,84,41,13,2,0,0,z,108,79,26,19,2,0,0,z,105,z,z,z,86,29,11,z,z,z,z,z,z,2,1,0,z,1,0,0,z,z,z,87,13,0,0
201617,Academic year,National,E92000001,England,Final,Month of birth,October,State-funded schools,Total,13545,50815,33848,5895,50860,38594,14990,10696,1326,111,97,z,49193,5177554,z,z,50859,40913,18119,8407,1282,114,96,z,49316,5272677,50855,39980,13764,9393,1223,125,85,z,49350,5187510,z,z,50820,40868,11542,7372,z,z,z,z,z,z,1305,454,321,z,394,55,51,z,z,50815,43195,7487,62,71,67,12,76,29,21,3,0,0,z,105,z,z,z,80,36,17,3,0,0,z,107,79,27,18,2,0,0,z,105,z,z,z,80,23,15,z,z,z,z,z,z,3,1,1,z,1,0,0,z,z,z,85,15,0,0
